,CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,rfm
1906,4718,67,23,1617.74,2,3,3,233
1907,4726,19,17,1615.05,2,2,3,223
1908,4729,91,19,1614.78,2,2,3,223
1909,4731,1,16,1614.57,2,2,3,223
1910,4732,119,12,1614.48,2,2,3,223
1911,4745,1,17,1613.09,2,2,3,223
1912,4756,95,15,1611.46,2,2,3,223
1913,4758,172,15,1611.16,2,2,3,223
1914,4767,6,29,1609.63,2,3,3,233
1915,4769,61,16,1609.47,2,2,3,223
1916,4770,26,15,1609.33,2,2,3,223
1917,4787,13,13,1607.62,2,2,3,223
1918,4795,122,13,1606.47,2,2,3,223
1919,4796,79,16,1605.89,2,2,3,223
1920,4805,44,19,1604.17,2,2,3,223
1921,4813,207,8,1601.96,1,2,3,123
1922,4825,117,9,1600.63,2,2,3,223
1923,4846,1,4,1596.22,2,2,3,223
1924,4858,76,18,1594.73,2,2,3,223
1925,4863,1,8,1594.25,2,2,3,223
1926,4880,89,20,1591.66,2,2,3,223
1927,4885,24,18,1590.83,2,2,3,223
1928,4897,145,17,1588.56,2,2,3,223
1929,4901,94,16,1588.05,2,2,3,223
1930,4903,100,18,1587.8,2,2,3,223
1931,4910,1,12,1586.89,2,2,3,223
1932,4912,207,5,1586.17,1,2,3,123
1933,4942,168,21,1582.84,2,2,3,223
1934,4945,72,17,1582.46,2,2,3,223
1935,4950,1,5,1581.2,2,2,3,223
1936,4952,207,11,1581.01,1,2,3,123
1937,4961,48,10,1579.85,2,2,3,223
1938,4966,16,17,1579.41,2,2,3,223
1939,4968,90,15,1578.95,2,2,3,223
1940,4977,5,17,1577.77,2,2,3,223
1941,4986,1,11,1576.93,2,2,3,223
1942,4991,89,16,1576.07,2,2,3,223
1943,5014,119,20,1573.81,2,2,3,223
1944,5020,1,9,1572.48,2,2,3,223
1945,5023,28,17,1572.06,2,2,3,223
1946,5027,163,18,1571.34,2,2,3,223
1947,5035,8,24,1570.21,2,3,3,233
1948,5042,33,16,1569.45,2,2,3,223
1949,5043,114,15,1569.05,2,2,3,223
1950,5052,1,22,1567.96,2,2,3,223
1951,5054,118,9,1567.87,2,2,3,223
1952,5055,197,15,1567.47,2,2,3,223
1953,5065,1,16,1565.06,2,2,3,223
1954,5070,81,18,1564.36,2,2,3,223
1955,5079,1,8,1562.71,2,2,3,223
1956,5099,18,17,1560.45,2,2,3,223
1957,5115,10,17,1558.29,2,2,3,223
1958,5122,85,15,1557.87,2,2,3,223
1959,5129,10,15,1557.16,2,2,3,223
1960,5164,36,20,1551.94,2,2,3,223
1961,5173,47,15,1550.61,2,2,3,223
1962,5178,110,14,1549.85,2,2,3,223
1963,5179,32,26,1549.79,2,3,3,233
1964,5184,116,11,1549.02,2,2,3,223
1965,5188,34,18,1548.21,2,2,3,223
1966,5196,89,16,1546.84,2,2,3,223
1967,5201,1,5,1545.98,2,2,3,223
1968,5204,74,22,1545.89,2,2,3,223
1969,5209,48,14,1545.11,2,2,3,223
1970,5212,3,22,1544.75,2,2,3,223
1971,5216,149,15,1544.36,2,2,3,223
1972,5234,207,5,1541.18,1,2,3,123
1973,5239,10,23,1540.02,2,3,3,233
1974,5245,11,26,1539.11,2,3,3,233
1975,5252,207,15,1537.86,1,2,3,123
1976,5262,1,25,1536.78,2,3,3,233
1977,5268,1,18,1535.92,2,2,3,223
1978,5278,107,10,1534.32,2,2,3,223
1979,5279,5,23,1533.86,2,3,3,233
1980,5280,3,24,1533.84,2,3,3,233
1981,5281,207,13,1533.78,1,2,3,123
1982,5287,2,9,1532.16,2,2,3,223
1983,5320,22,20,1527.37,2,2,3,223
1984,5332,164,11,1525.77,2,2,3,223
1985,5333,197,9,1525.47,2,2,3,223
1986,5340,149,7,1524.75,2,2,3,223
1987,5352,20,17,1522.46,2,2,3,223
1988,5367,187,27,1520.68,2,3,3,233
1989,5372,93,19,1519.51,2,2,3,223
1990,5376,133,13,1519.08,2,2,3,223
1991,5387,12,15,1517.63,2,2,3,223
1992,5389,3,28,1517.4,2,3,3,233
1993,5404,4,19,1515.65,2,2,3,223
1994,5406,7,34,1515.62,2,3,3,233
1995,5408,86,16,1515.46,2,2,3,223
1996,5416,10,26,1514.43,2,3,3,233
1997,5417,131,21,1514.3,2,2,3,223
1998,5420,151,6,1513.93,2,2,3,223
1999,5421,85,18,1513.85,2,2,3,223
2000,5427,176,19,1513.1,2,2,3,223
2001,5434,1,9,1512.28,2,2,3,223
2002,5443,108,19,1510.96,2,2,3,223
2003,5445,73,17,1510.86,2,2,3,223
2004,5447,1,15,1510.61,2,2,3,223
2005,5448,75,10,1510.49,2,2,3,223
2006,5456,1,7,1509.56,2,2,3,223
2007,5473,99,25,1507.87,2,3,3,233
2008,5481,1,15,1507.0,2,2,3,223
2009,5497,27,26,1505.34,2,3,3,233
2010,5513,4,12,1503.94,2,2,3,223
2011,5540,45,20,1501.36,2,2,3,223
2012,5541,13,17,1501.36,2,2,3,223
2013,5547,69,16,1500.34,2,2,3,223
2014,5550,144,18,1500.12,2,2,3,223
2015,5565,106,19,1498.24,2,2,3,223
2016,5576,90,25,1497.21,2,3,3,233
2017,5577,31,18,1497.13,2,2,3,223
2018,5599,132,14,1494.52,2,2,3,223
2019,5604,1,8,1493.69,2,2,3,223
2020,5621,39,13,1490.94,2,2,3,223
2021,5622,207,8,1490.92,1,2,3,123
2022,5640,1,12,1488.12,2,2,3,223
2023,5647,1,12,1487.25,2,2,3,223
2024,5652,1,12,1486.75,2,2,3,223
2025,5656,59,19,1486.35,2,2,3,223
2026,5667,207,21,1485.48,1,2,3,123
2027,5671,66,19,1484.02,2,2,3,223
2028,5674,38,19,1483.82,2,2,3,223
2029,5688,1,5,1481.97,2,2,3,223
2030,5693,45,19,1481.43,2,2,3,223
2031,5697,74,20,1480.83,2,2,3,223
2032,5702,1,15,1480.13,2,2,3,223
2033,5712,1,7,1478.94,2,2,3,223
2034,5717,39,13,1478.51,2,2,3,223
2035,5719,46,13,1478.18,2,2,3,223
2036,5726,30,21,1477.27,2,2,3,223
2037,5742,39,16,1475.64,2,2,3,223
2038,5755,1,17,1473.48,2,2,3,223
2039,5760,1,8,1472.99,2,2,3,223
2040,5787,32,8,1469.94,2,2,3,223
2041,5820,207,3,1466.98,1,1,3,113
2042,5827,3,27,1466.2,2,3,3,233
2043,5830,84,14,1465.97,2,2,3,223
2044,5834,178,18,1465.61,2,2,3,223
2045,5835,10,24,1465.4,2,3,3,233
2046,5868,46,21,1462.85,2,2,3,223
2047,5869,1,17,1462.66,2,2,3,223
2048,5870,66,16,1462.46,2,2,3,223
2049,5879,44,19,1461.53,2,2,3,223
2050,5884,51,15,1461.16,2,2,3,223
2051,5892,1,14,1460.55,2,2,3,223
2052,5896,4,18,1460.23,2,2,3,223
2053,5906,38,26,1459.25,2,3,3,233
2054,5912,70,14,1458.8,2,2,3,223
2055,5926,40,21,1457.66,2,2,3,223
2056,5932,71,19,1457.32,2,2,3,223
2057,5942,26,21,1456.63,2,2,3,223
2058,5953,152,16,1454.95,2,2,3,223
2059,5960,159,9,1453.64,2,2,3,223
2060,5974,1,13,1452.6,2,2,3,223
2061,5988,25,15,1450.95,2,2,3,223
2062,5990,8,23,1450.88,2,3,3,233
2063,5995,101,19,1450.14,2,2,3,223
2064,5997,19,15,1450.11,2,2,3,223
2065,6011,11,19,1448.44,2,2,3,223
2066,6015,129,17,1448.1,2,2,3,223
2067,6020,99,11,1447.4,2,2,3,223
2068,6035,1,12,1445.88,2,2,3,223
2069,6046,30,14,1444.37,2,2,3,223
2070,6047,40,20,1444.36,2,2,3,223
2071,6054,93,18,1443.84,2,2,3,223
2072,6055,55,15,1443.79,2,2,3,223
2073,6066,10,19,1442.46,2,2,3,223
2074,6069,181,13,1442.06,2,2,3,223
2075,6081,4,20,1441.04,2,2,3,223
2076,6088,32,19,1440.66,2,2,3,223
2077,6099,25,15,1439.85,2,2,3,223
2078,6114,4,10,1437.7,2,2,3,223
2079,6117,67,18,1437.26,2,2,3,223
2080,6121,88,15,1436.86,2,2,3,223
2081,6122,1,4,1436.5,2,2,3,223
2082,6139,96,21,1434.9,2,2,3,223
2083,6147,109,7,1433.46,2,2,3,223
2084,6152,1,6,1432.95,2,2,3,223
2085,6155,76,32,1432.92,2,3,3,233
2086,6174,34,8,1431.02,2,2,3,223
2087,6187,128,8,1429.55,2,2,3,223
2088,6194,74,26,1428.85,2,3,3,233
2089,6201,60,19,1428.15,2,2,3,223
2090,6226,88,17,1425.83,2,2,3,223
2091,6228,116,19,1425.72,2,2,3,223
2092,6242,151,16,1423.97,2,2,3,223
2093,6246,111,16,1423.85,2,2,3,223
2094,6257,207,4,1422.27,1,2,3,123
2095,6265,17,13,1421.48,2,2,3,223
2096,6268,25,8,1421.27,2,2,3,223
2097,6273,101,16,1420.96,2,2,3,223
2098,6311,61,12,1417.0,2,2,3,223
2099,6347,207,13,1413.05,1,2,3,123
2100,6364,50,15,1412.07,2,2,3,223
2101,6372,94,10,1411.54,2,2,3,223
2102,6376,68,14,1411.08,2,2,3,223
2103,6400,145,12,1408.87,2,2,3,223
2104,6401,91,8,1408.84,2,2,3,223
2105,6424,110,22,1406.2,2,2,3,223
2106,6429,185,23,1406.01,2,3,3,233
2107,6454,76,20,1403.4,2,2,3,223
2108,6464,178,7,1402.47,2,2,3,223
2109,6468,6,13,1402.41,2,2,3,223
2110,6469,98,14,1402.23,2,2,3,223
2111,6479,54,19,1401.61,2,2,3,223
2112,6484,48,17,1401.35,2,2,3,223
2113,6485,131,12,1401.3,2,2,3,223
2114,6487,1,18,1401.03,2,2,3,223
2115,6501,136,7,1400.06,2,2,3,223
2116,6506,1,8,1399.86,2,2,3,223
2117,6518,66,19,1398.35,2,2,3,223
2118,6524,91,12,1397.36,2,2,3,223
2119,6531,102,13,1396.87,2,2,3,223
2120,6547,122,19,1394.81,2,2,3,223
2121,6556,70,14,1394.26,2,2,3,223
2122,6564,104,17,1393.85,2,2,3,223
2123,6573,43,21,1392.81,2,2,3,223
2124,6575,107,25,1392.67,2,3,3,233
2125,6594,181,7,1390.99,2,2,3,223
2126,6599,83,15,1390.87,2,2,3,223
2127,6600,136,17,1390.86,2,2,3,223
2128,6606,68,22,1390.43,2,2,3,223
2129,6610,49,20,1389.85,2,2,3,223
2130,6614,28,18,1389.53,2,2,3,223
2131,6633,42,17,1386.88,2,2,3,223
2132,6637,36,21,1386.8,2,2,3,223
2133,6643,114,5,1386.07,2,2,3,223
2134,6644,1,9,1386.05,2,2,3,223
2135,6659,104,17,1384.82,2,2,3,223
2136,6716,1,6,1377.96,2,2,3,223
2137,6720,1,14,1377.61,2,2,3,223
2138,6733,1,4,1376.5,2,2,3,223
2139,6771,13,17,1372.66,2,2,3,223
2140,6773,111,19,1372.49,2,2,3,223
2141,6776,206,6,1372.03,2,2,3,223
2142,6780,152,10,1371.81,2,2,3,223
2143,6785,1,10,1371.45,2,2,3,223
2144,6829,31,18,1367.22,2,2,3,223
2145,6851,90,15,1365.35,2,2,3,223
2146,6893,3,16,1362.86,2,2,3,223
2147,6903,1,12,1361.93,2,2,3,223
2148,6911,121,11,1360.72,2,2,3,223
2149,6912,29,17,1360.52,2,2,3,223
2150,6925,40,18,1359.67,2,2,3,223
2151,6931,131,22,1358.67,2,2,3,223
2152,6946,206,17,1357.57,2,2,3,223
2153,6960,99,16,1356.16,2,2,3,223
2154,6965,117,12,1355.88,2,2,3,223
2155,7007,12,18,1352.56,2,2,3,223
2156,7013,2,23,1351.8,2,3,3,233
2157,7049,83,18,1348.85,2,2,3,223
2158,7053,9,16,1348.46,2,2,3,223
2159,7061,148,13,1348.1,2,2,3,223
2160,7076,203,7,1346.86,2,2,3,223
2161,7110,168,14,1344.16,2,2,3,223
2162,7111,1,2,1344.09,2,1,3,213
2163,7124,41,25,1342.99,2,3,3,233
2164,7149,138,14,1340.75,2,2,3,223
2165,7173,25,20,1338.87,2,2,3,223
2166,7187,120,15,1337.36,2,2,3,223
2167,7194,53,17,1336.55,2,2,3,223
2168,7206,1,10,1335.87,2,2,3,223
2169,7214,52,15,1335.05,2,2,3,223
2170,7217,10,7,1334.95,2,2,3,223
2171,7258,140,15,1330.0,2,2,3,223
2172,7262,101,14,1329.86,2,2,3,223
2173,7263,4,16,1329.76,2,2,3,223
2174,7273,1,14,1329.08,2,2,3,223
2175,7283,7,18,1328.35,2,2,3,223
2176,7295,91,16,1327.46,2,2,3,223
2177,7299,13,15,1327.15,2,2,3,223
2178,7306,102,16,1326.41,2,2,3,223
2179,7307,207,16,1326.33,1,2,3,123
2180,7372,1,11,1320.93,2,2,3,223
2181,7390,115,17,1319.85,2,2,3,223
2182,7391,28,17,1319.75,2,2,3,223
2183,7423,113,13,1316.57,2,2,3,223
2184,7444,29,22,1315.09,2,2,3,223
2185,7446,116,5,1314.99,2,2,3,223
2186,7447,154,11,1314.98,2,2,3,223
2187,7458,41,13,1314.08,2,2,3,223
2188,7465,1,6,1313.77,2,2,3,223
2189,7475,131,19,1312.66,2,2,3,223
2190,7491,78,10,1311.46,2,2,3,223
2191,7503,23,11,1310.53,2,2,3,223
2192,7507,204,15,1310.33,2,2,3,223
2193,7524,119,5,1309.12,2,2,3,223
2194,7533,22,24,1308.53,2,3,3,233
2195,7556,31,13,1306.98,2,2,3,223
2196,7575,24,13,1305.87,2,2,3,223
2197,7603,207,6,1303.26,1,2,3,123
2198,7642,71,20,1300.07,2,2,3,223
2199,7653,3,19,1299.65,2,2,3,223
2200,7668,7,14,1298.54,2,2,3,223
2201,7687,1,18,1296.68,2,2,3,223
2202,7689,73,15,1296.65,2,2,3,223
2203,7691,127,5,1296.47,2,2,3,223
2204,7698,47,23,1295.63,2,3,3,233
2205,7723,16,23,1294.01,2,3,3,233
2206,7729,27,22,1293.44,2,2,3,223
2207,7742,25,18,1292.83,2,2,3,223
2208,7761,8,22,1291.92,2,2,3,223
2209,7763,64,14,1291.86,2,2,3,223
2210,7765,10,17,1291.51,2,2,3,223
2211,7780,95,7,1290.37,2,2,3,223
2212,7807,73,22,1288.22,2,2,3,223
2213,7843,193,3,1285.94,2,1,3,213
2214,7864,58,9,1283.99,2,2,3,223
2215,7882,1,13,1282.94,2,2,3,223
2216,7895,60,7,1281.94,2,2,3,223
2217,7903,6,11,1281.03,2,2,3,223
2218,7942,1,12,1277.51,2,2,3,223
2219,7966,181,4,1275.99,2,2,3,223
2220,7977,79,13,1274.88,2,2,3,223
2221,7981,149,16,1274.56,2,2,3,223
2222,7982,167,17,1274.44,2,2,3,223
2223,8022,75,9,1271.46,2,2,3,223
2224,8024,61,17,1271.34,2,2,3,223
2225,8031,21,21,1270.92,2,2,3,223
2226,8042,75,18,1270.32,2,2,3,223
2227,8046,105,17,1270.05,2,2,3,223
2228,8056,41,21,1269.22,2,2,3,223
2229,8094,187,18,1266.15,2,2,3,223
2230,8118,1,8,1264.93,2,2,3,223
2231,8130,68,6,1263.98,2,2,3,223
2232,8136,106,8,1263.62,2,2,3,223
2233,8178,38,17,1260.84,2,2,3,223
2234,8198,1,8,1259.07,2,2,3,223
2235,8199,131,8,1259.04,2,2,3,223
2236,8248,131,11,1255.78,2,2,3,223
2237,8264,11,15,1254.26,2,2,3,223
2238,8270,13,12,1253.92,2,2,3,223
2239,8277,1,3,1253.25,2,1,3,213
2240,8312,10,13,1251.27,2,2,3,223
2241,8328,1,3,1250.0,2,1,3,213
2242,8340,78,22,1249.1,2,2,3,223
2243,8351,52,11,1248.62,2,2,3,223
2244,8354,48,16,1248.39,2,2,3,223
2245,8359,1,7,1247.96,2,2,3,223
2246,8367,200,3,1247.04,2,1,3,213
2247,8371,1,9,1246.96,2,2,3,223
2248,8389,3,15,1245.46,2,2,3,223
2249,8392,1,15,1245.2,2,2,3,223
2250,8434,15,23,1241.73,2,3,3,233
2251,8439,14,20,1241.41,2,2,3,223
2252,8451,34,21,1240.77,2,2,3,223
2253,8452,5,18,1240.46,2,2,3,223
2254,8455,55,7,1239.98,2,2,3,223
2255,8480,207,5,1237.98,1,2,3,123
2256,8491,13,18,1237.15,2,2,3,223
2257,8516,123,13,1235.81,2,2,3,223
2258,8529,1,6,1234.98,2,2,3,223
2259,8558,144,13,1232.13,2,2,3,223
2260,8594,126,11,1230.14,2,2,3,223
2261,8606,129,11,1229.53,2,2,3,223
2262,8608,59,14,1229.36,2,2,3,223
2263,8618,167,15,1228.35,2,2,3,223
2264,8629,173,13,1227.57,2,2,3,223
2265,8676,178,13,1224.57,2,2,3,223
2266,8694,36,28,1223.7,2,3,3,233
2267,8739,50,24,1219.98,2,3,3,233
2268,8751,78,20,1219.23,2,2,3,223
2269,8781,81,10,1217.14,2,2,3,223
2270,8795,1,8,1216.0,2,2,3,223
2271,8818,9,9,1214.32,2,2,3,223
2272,8821,135,14,1214.12,2,2,3,223
2273,8850,5,5,1212.67,2,2,3,223
2274,8852,25,15,1212.51,2,2,3,223
2275,8864,132,8,1211.8,2,2,3,223
2276,8870,118,8,1211.41,2,2,3,223
2277,8873,117,19,1211.03,2,2,3,223
2278,8912,1,7,1208.48,2,2,3,223
2279,8924,107,14,1207.96,2,2,3,223
2280,8934,107,13,1207.35,2,2,3,223
2281,8941,1,10,1207.05,2,2,3,223
2282,8961,73,7,1205.93,2,2,3,223
2283,8962,207,23,1205.86,1,3,3,133
2284,8979,11,14,1204.87,2,2,3,223
2285,8988,5,15,1204.06,2,2,3,223
2286,8999,1,6,1203.19,2,2,3,223
2287,9023,77,12,1201.48,2,2,3,223
2288,9067,1,6,1198.84,2,2,3,223
2289,9085,205,11,1197.36,2,2,3,223
2290,9145,1,13,1193.14,2,2,3,223
2291,9153,42,14,1192.87,2,2,3,223
2292,9165,207,6,1191.99,1,2,3,123
2293,9176,117,14,1190.98,2,2,3,223
2294,9184,90,14,1190.36,2,2,3,223
2295,9209,1,6,1188.96,2,2,3,223
2296,9229,88,19,1187.91,2,2,3,223
2297,9239,74,5,1186.98,2,2,3,223
2298,9246,3,17,1186.84,2,2,3,223
2299,9265,150,14,1185.69,2,2,3,223
2300,9295,4,16,1184.07,2,2,3,223
2301,9308,64,24,1183.83,2,3,3,233
2302,9318,201,14,1183.33,2,2,3,223
2303,9321,14,3,1183.0,2,1,3,213
2304,9355,57,11,1180.21,2,2,3,223
2305,9365,1,4,1179.83,2,2,3,223
2306,9369,53,15,1179.05,2,2,3,223
2307,9378,1,11,1178.44,2,2,3,223
2308,9380,186,13,1178.35,2,2,3,223
2309,9388,157,16,1177.97,2,2,3,223
2310,9390,1,8,1177.95,2,2,3,223
2311,9392,1,9,1177.76,2,2,3,223
2312,9393,1,8,1177.76,2,2,3,223
2313,9411,59,16,1176.37,2,2,3,223
2314,9415,109,6,1176.06,2,2,3,223
2315,9417,1,5,1175.98,2,2,3,223
2316,9447,207,5,1173.96,1,2,3,123
2317,9449,5,16,1173.95,2,2,3,223
2318,9458,207,4,1173.68,1,2,3,123
2319,9468,1,3,1172.97,2,1,3,213
2320,9474,61,7,1172.75,2,2,3,223
2321,9479,132,9,1172.31,2,2,3,223
2322,9521,207,12,1169.43,1,2,3,123
2323,9522,21,17,1169.26,2,2,3,223
2324,9525,1,2,1169.14,2,1,3,213
2325,9534,197,9,1168.95,2,2,3,223
2326,9552,1,10,1167.64,2,2,3,223
2327,9580,1,11,1166.0,2,2,3,223
2328,9587,156,8,1165.92,2,2,3,223
2329,9607,191,8,1164.92,2,2,3,223
2330,9610,95,12,1164.88,2,2,3,223
2331,9624,40,5,1163.98,2,2,3,223
2332,9633,207,5,1163.47,1,2,3,123
2333,9651,20,16,1162.37,2,2,3,223
2334,9669,146,19,1160.94,2,2,3,223
2335,9672,159,7,1160.91,2,2,3,223
2336,9699,165,9,1158.57,2,2,3,223
2337,9705,1,7,1158.13,2,2,3,223
2338,9730,31,4,1156.49,2,2,3,223
2339,9743,1,7,1155.97,2,2,3,223
2340,9756,110,10,1155.29,2,2,3,223
2341,9783,113,15,1153.55,2,2,3,223
2342,9789,132,16,1153.42,2,2,3,223
2343,9821,40,20,1151.24,2,2,3,223
2344,9824,207,13,1151.14,1,2,3,123
2345,9829,128,19,1151.05,2,2,3,223
2346,9836,85,13,1150.49,2,2,3,223
2347,9866,179,6,1148.49,2,2,3,223
2348,9921,146,7,1144.85,2,2,3,223
2349,9947,207,5,1142.7,1,2,3,123
2350,10054,1,13,1137.39,2,2,3,223
2351,10103,1,14,1134.88,2,2,3,223
2352,10120,92,15,1133.86,2,2,3,223
2353,10138,1,12,1132.77,2,2,3,223
2354,10151,122,14,1131.78,2,2,3,223
2355,10153,116,12,1131.73,2,2,3,223
2356,10156,72,17,1131.54,2,2,3,223
2357,10176,1,11,1130.88,2,2,3,223
2358,10177,144,16,1130.66,2,2,3,223
2359,10181,7,15,1130.1,2,2,3,223
2360,10193,12,16,1129.35,2,2,3,223
2361,10237,12,4,1126.4,2,2,3,223
2362,10301,1,14,1123.4,2,2,3,223
2363,10302,37,6,1123.36,2,2,3,223
2364,10306,104,14,1123.08,2,2,3,223
2365,10335,1,7,1121.43,2,2,3,223
2366,10339,39,19,1121.25,2,2,3,223
2367,10380,100,9,1118.38,2,2,3,223
2368,10436,1,13,1115.04,2,2,3,223
2369,10450,92,9,1114.78,2,2,3,223
2370,10498,94,17,1112.11,2,2,3,223
2371,10538,80,13,1109.87,2,2,3,223
2372,10551,135,26,1109.31,2,3,3,233
2373,10555,2,21,1108.98,2,2,3,223
2374,10571,86,17,1108.26,2,2,3,223
2375,10579,123,9,1107.43,2,2,3,223
2376,10582,1,9,1107.34,2,2,3,223
2377,10592,1,9,1106.97,2,2,3,223
2378,10604,125,19,1106.56,2,2,3,223
2379,10657,87,9,1103.97,2,2,3,223
2380,10664,19,6,1103.56,2,2,3,223
2381,10676,98,10,1102.79,2,2,3,223
2382,10737,207,9,1100.41,1,2,3,123
2383,10754,178,15,1099.76,2,2,3,223
2384,10773,207,7,1098.97,1,2,3,123
2385,10783,121,20,1098.7,2,2,3,223
2386,10809,124,7,1097.46,2,2,3,223
2387,10832,14,9,1096.04,2,2,3,223
2388,10849,54,9,1094.95,2,2,3,223
2389,10850,77,4,1094.95,2,2,3,223
2390,10882,161,9,1092.94,2,2,3,223
2391,10898,14,22,1091.74,2,2,3,223
2392,10910,207,4,1090.99,1,2,3,123
2393,10919,130,14,1090.57,2,2,3,223
2394,10966,1,4,1087.21,2,2,3,223
2395,10992,207,6,1085.97,1,2,3,123
2396,11002,36,25,1085.79,2,3,3,233
2397,11036,1,8,1083.97,2,2,3,223
2398,11052,1,8,1082.93,2,2,3,223
2399,11090,63,6,1080.95,2,2,3,223
2400,11114,186,10,1079.39,2,2,3,223
2401,11119,112,10,1079.12,2,2,3,223
2402,11120,72,8,1079.08,2,2,3,223
2403,11181,105,15,1076.55,2,2,3,223
2404,11245,74,7,1072.56,2,2,3,223
2405,11303,97,9,1069.5,2,2,3,223
2406,11314,125,19,1069.04,2,2,3,223
2407,11319,79,15,1068.86,2,2,3,223
2408,11334,1,11,1068.37,2,2,3,223
2409,11350,83,17,1067.85,2,2,3,223
2410,11389,43,15,1065.96,2,2,3,223
2411,11406,132,13,1065.3,2,2,3,223
2412,11408,7,21,1065.25,2,2,3,223
2413,11433,45,3,1064.0,2,1,3,213
2414,11452,14,9,1063.44,2,2,3,223
2415,11475,160,16,1062.08,2,2,3,223
2416,11484,72,9,1061.95,2,2,3,223
2417,11498,1,13,1061.03,2,2,3,223
2418,11518,1,5,1060.45,2,2,3,223
2419,11564,81,8,1058.16,2,2,3,223
2420,11597,124,13,1056.55,2,2,3,223
2421,11608,1,3,1056.0,2,1,3,213
2422,11615,155,7,1055.93,2,2,3,223
2423,11621,69,16,1055.46,2,2,3,223
2424,11634,207,11,1054.94,1,2,3,123
2425,11651,177,7,1054.07,2,2,3,223
2426,11673,67,14,1053.16,2,2,3,223
2427,11699,81,15,1051.88,2,2,3,223
2428,11747,119,9,1049.38,2,2,3,223
2429,11748,207,11,1049.35,1,2,3,123
2430,11749,1,4,1049.22,2,2,3,223
2431,11814,207,12,1045.84,1,2,3,123
2432,11836,141,19,1044.96,2,2,3,223
2433,11877,207,5,1042.97,1,2,3,123
2434,11916,109,17,1041.67,2,2,3,223
2435,11925,5,18,1041.2,2,2,3,223
2436,11969,1,2,1039.5,2,1,3,213
2437,11970,1,20,1039.48,2,2,3,223
2438,12035,8,4,1036.69,2,2,3,223
2439,12059,103,10,1035.23,2,2,3,223
2440,12077,75,18,1034.8,2,2,3,223
2441,12090,5,16,1034.48,2,2,3,223
2442,12125,1,10,1032.7,2,2,3,223
2443,12143,1,7,1031.98,2,2,3,223
2444,12201,1,12,1029.83,2,2,3,223
2445,12211,1,4,1029.0,2,2,3,223
2446,12241,80,8,1027.89,2,2,3,223
2447,12263,24,9,1026.9,2,2,3,223
2448,12272,1,10,1026.03,2,2,3,223
2449,12309,73,16,1024.2,2,2,3,223
2450,12377,19,5,1021.38,2,2,3,223
2451,12385,28,8,1021.0,2,2,3,223
2452,12388,1,3,1020.97,2,1,3,213
2453,12423,59,7,1019.92,2,2,3,223
2454,12449,7,4,1018.94,2,2,3,223
2455,12453,101,10,1018.81,2,2,3,223
2456,12488,89,19,1017.64,2,2,3,223
2457,12494,1,10,1017.52,2,2,3,223
2458,12500,93,13,1017.39,2,2,3,223
2459,12509,1,2,1016.99,2,1,3,213
2460,12516,89,9,1016.9,2,2,3,223
2461,12548,207,6,1015.57,1,2,3,123
2462,12581,181,5,1013.97,2,2,3,223
2463,12584,1,9,1013.95,2,2,3,223
2464,12601,56,20,1013.18,2,2,3,223
2465,12635,110,14,1011.9,2,2,3,223
2466,12695,1,7,1009.43,2,2,3,223
2467,12782,1,8,1005.33,2,2,3,223
2468,12803,47,7,1004.89,2,2,3,223
2469,12828,93,9,1003.79,2,2,3,223
2470,12835,66,21,1003.32,2,2,3,223
2471,12853,1,9,1002.8,2,2,3,223
2472,12943,142,9,999.31,2,2,3,223
2473,12951,107,8,998.97,2,2,3,223
2474,12975,184,13,998.07,2,2,3,223
2475,13047,103,14,995.52,2,2,3,223
2476,13051,150,5,995.48,2,2,3,223
2477,13053,97,7,995.47,2,2,3,223
2478,13077,207,10,994.72,1,2,3,123
2479,13084,197,9,994.21,2,2,3,223
2480,13146,1,9,991.74,2,2,3,223
2481,13160,1,11,991.01,2,2,3,223
2482,13208,182,7,988.97,2,2,3,223
2483,13209,38,16,988.97,2,2,3,223
2484,13247,29,6,987.68,2,2,3,223
2485,13261,1,4,986.58,2,2,3,223
2486,13362,1,8,982.45,2,2,3,223
2487,13454,204,11,978.93,2,2,3,223
2488,13483,75,7,977.77,2,2,3,223
2489,13487,185,15,977.45,2,2,3,223
2490,13540,1,6,975.37,2,2,3,223
2491,13541,1,12,975.37,2,2,3,223
2492,13542,39,16,975.36,2,2,3,223
2493,13582,154,4,973.97,2,2,3,223
2494,13614,10,8,973.01,2,2,3,223
2495,13658,1,10,970.94,2,2,3,223
2496,13702,48,6,969.14,2,2,3,223
2497,13713,138,5,968.93,2,2,3,223
2498,13733,1,11,968.07,2,2,3,223
2499,13764,9,10,966.75,2,2,3,223
2500,13766,79,7,966.7,2,2,3,223
2501,13776,18,16,966.26,2,2,3,223
2502,13815,1,5,964.9,2,2,3,223
2503,13852,207,6,963.65,1,2,3,123
2504,13875,71,15,962.87,2,2,3,223
2505,13938,207,7,960.13,1,2,3,123
2506,13947,1,10,959.91,2,2,3,223
2507,13949,1,14,959.87,2,2,3,223
2508,13952,32,10,959.66,2,2,3,223
2509,13980,104,9,958.93,2,2,3,223
2510,13994,207,6,958.44,1,2,3,123
2511,14025,14,17,957.44,2,2,3,223
2512,14029,38,9,957.4,2,2,3,223
2513,14031,86,7,957.34,2,2,3,223
